Dig, Place, County, Label, Type, Latitude, Longitude, X, Y
"2010","Rougham","Suffolk","1","PIT",52.22812369721722,0.797079408020228,461,231
"2010","Rougham","Suffolk","2","PIT",52.228339558612475,0.7970908524347985,461,327
"2010","Rougham","Suffolk","1","COR",52.228867094203125,0.7956472601530715,63,551
"2010","Rougham","Suffolk","2","COR",52.2287056178242,0.7986158245014702,851,495
"2010","Rougham","Suffolk","3","COR",52.22841941819772,0.7980581274572406,715,377
"2010","Rougham","Suffolk","4","COR",52.22776269646213,0.7967705237347947,381,57
"2010","Rougham","Suffolk","5","COR",52.228604843024655,0.796798680424914,379,439
