Dig,Place,County,Label,Type,Latitude,Longitude
2011,Pirton,Hertfordshire,8,PIT,51.9746133289242,-0.32926849297618
2011,Pirton,Hertfordshire,9,PIT,51.9738994225253,-0.33240498747294
2011,Pirton,Hertfordshire,10,PIT,51.9737971325557,-0.33315205839853
2011,Pirton,Hertfordshire,11,PIT,51.9753358155879,-0.33495175834982
2011,Pirton,Hertfordshire,12,PIT,51.9747315770996,-0.33661177735116
2011,Pirton,Hertfordshire,1,COR,51.975369801871,-0.32713547855053
2011,Pirton,Hertfordshire,2,COR,51.9773430485241,-0.33436175449839
2011,Pirton,Hertfordshire,3,COR,51.9734254648263,-0.3404540801948
2011,Pirton,Hertfordshire,4,COR,51.9726565704034,-0.3314379490706
2011,Pirton,Hertfordshire,5,COR,51.9748679631202,-0.3342878585438
